"published","source","level","title","chapter","author","editor","collection","serie","isbn","accessibility","classification","theme","question number","question","correct answer","wrong answer 1","wrong answer 2"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 9 et 10","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",1,"Qu'est-ce que le Zanzibar ?","Un studio de photographie","Un magasin de vêtements","Un coiffeur"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 9 et 10","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",2,"De quoi M.Reese accuse-t-il le photographe Vinton ?","De couvrir le voleur de modèles","De faire payer trop cher ses photos","De ne pas vouloir prendre en photo ses modèles"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 9 et 10","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",3,"Qui a vu la collection du styliste en avant-première ?","Chris Chavez","Russel Kaiser","Alice"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 9 et 10","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",4,"Que font Alice et ses amies pour infiltrer les magasines Millington et Chalmers ?","Elles décident de travailler pour eux","Elles s'infiltrent la nuit dans leurs bureaux","Elles mettent des caméras sur les téléphones des employés"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 9 et 10","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",5,"Qui a pris en photo les robes de M.Reese pour le magasine Chalmers ?","Chris Chavez","Vinton","M.Reese"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 11 et 12","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",1,"Pourquoi Alice est-elle bloquée dans l'atelier ?","Quelqu'un a fermé la porte à clé","Elle est trop petite pour atteindre la poignée","Elle ne trouve plus la porte"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 11 et 12","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",2,"Qu'apprennent les deux cousines sur Chris Chavez ?","Qu'il n'était pas à New York pendant le défilé","Qu'il n'est pas photographe","Qu'il est un trafiquant de bijoux"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 11 et 12","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",3,"Comment Alice fait-elle pour sortir de sa prison ?","Elle trafique la serrure","Elle casse la porte","Elle creuse un trou dans le mur"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 11 et 12","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",4,"Qu'est-il arrivé à Russel Kaiser ?","Il a été cambriolé","Il a été kidnappé","Il a été tué"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 11 et 12","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",5,"Qui a pris la direction de Millington quand Alice y retourne ?","Rosalind, l'ex-employée de M.Reese","M.Tannen","Cécile Roy"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 13 et 14","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",1,"Que font les deux cousines pendant qu'Alice est à Millington ?","Elles vont chez Russel Kaiser","Elles vont boire un thé","Elles vont chez le coiffeur de Jackie Harry"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 13 et 14","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",2,"Alice prend deux hommes en filature. Lesquels ?","Le faux Chris Chavez et le faux Russel Kaiser","Le vrai Chris Chavez et le vrai Russel Kaiser","Vinton et M.Reese"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 13 et 14","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",3,"A qui Belini a-t-il vendu des fournitures ?","A Rosalind, de Millington","A une modéliste de Chalmers","Au couturier Reese"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 13 et 14","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",4,"Qu'a volé le cambrioleur de M.Kaiser ?","Le médaillon","Tout, sauf le médaillon","Tout, même le médaillon"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 13 et 14","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",5,"Que découvrent les trois détectives sur l'histoire du médaillon ?","C'était une fausse piste","C'est le cœur de l'enquête","Qu'il faut absolument retrouver le médaillon"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 15 et 16","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",1,"Comment s'appelle la grande fête où les filles veulent se rendre ?","La fête des Cristaux de Glace","La fête des Diamants de Glace","La fête des Glaces"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 15 et 16","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",2,"Qui choisit les robes d'Alice, Marion et Bess pour la soirée ?","Rosalind","Richard Reese","Alice"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 15 et 16","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",3,"Qui est Arnaud Hans ?","Le rival de Richard Reese","Le frère de Richard Reese","Le mari de Richard Reese"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 15 et 16","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",4,"De quoi parle Alice avec Pete Grover alias Russel Kaiser ?","Du cambriolage","Des robes","De la pluie et du beau temps"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 15 et 16","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",5,"Quels mots surprend Alice pendant la discussion entre Pete Grover et Ted Henry ?","""Gramercy Park"" et ""onze""","""Central Park"" et ""dix""","""Brooklyn"" et ""deux"""
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 17 et 18","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",1,"Où se cache Alice ?","Dans la camionnette, sous les vêtements","Sous la camionnette","A l'avant de la camionnette"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 17 et 18","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",2,"Qui aide Marion et Bess à retrouver Alice ?","Deux jeunes inconnus","Leurs petits copains","Leurs frères"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 17 et 18","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",3,"Qui a dupé les deux cousines ?","Les deux inconnus","Alice","Cécile Roy"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 17 et 18","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",4,"Où se rendent Marion et Bess quand elles sont sorties du placard ?","A un embarcadère","A la fête des Cristaux de Glace","Au commissariat"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 17 et 18","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",5,"Que trouve Marion dans la camionnette ?","Le manteau d'Alice","La boucle d'oreille d'Alice","Un mot de la part d'Alice"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 19 et 20","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",1,"Qu'y a-t-il dans l'entrepôt qui choque Marion ?","Des centaines de vêtements","Des centaines de rats","Des centaines de camionnettes"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 19 et 20","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",2,"Que font Bess et Marion de Rosalind ?","Elles la bâillonnent et la ligotent","Elles la menacent","Elles la font tourner en bourrique"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 19 et 20","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",3,"En quoi Belini était-il coupable ?","Il fournissait les fournitures à Reese et les croquis de Reese à Tannen","Il reproduisait lui-même les robes de Reese","Il photographiait les robes de Reese en cachette"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 19 et 20","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",4,"Pourquoi Ted Henry a-t-il lancé Alice sur une fausse piste ?","Pour avoir l'exclusivité de l'article sur cette affaire","Parce qu'il est coupable dans l'affaire","Parce qu'il ne veut pas qu'elle réussisse sa carrière"
1,"Bibliothèque familiale",4,"Alice chez le grand couturier","chapitres 19 et 20","Caroline Quine","Hachette","Bibliothèque verte","Alice",9782012016453,,"Fiction jeunesse - première lecture, premier roman","Polar, Science fiction",5,"A qui Rosalind a-t-elle vendu les croquis de Richard Reese ?","A Arnaud Hans, le rival de Reese","A Belini, le fournisseur de Reese","A Pete Grover, le cousin de Alan Grover qui a aidé Ted Henry dans son enquête"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 1","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",1,"Qui appelle les enfants ? ","Teddy, le chien","Teddy, l'ours","Caramel, le chat"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 1","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",2,"De quoi Teddy est-il victime ? ","D'un sort","De la varicelle","D'une indigestion"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 1","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",3,"Qui offrira le quatrième cadeau aux enfants ? ","Un kangourou","Un lémurien","Un suricate"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 1","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",4,"Qu'ont ramené les enfants de l'Ouest américain ? ","Une plume d'aigle","Une ceinture de cuir","Une étoile de cow-boy"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 1","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",5,"Dans quel pays les enfants voyagent-ils aujourd'hui ? ","En Australie","Au Mexique","A Madagascar"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 2","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",1,"Quelle odeur les enfants sentent-ils ? ","Une odeur de feu de bois","Une odeur de merguez","Une odeur de fleurs"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 2","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",2,"Quelle décision les enfants prennent-ils ? ","Se diriger vers la fumée grise","Aller dans le sens inverse de la fumée grise","Laisser Teddy à la cabane"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 2","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",3,"A quelle vitesse les émeus peuvent-ils courir ? ","Quarante-huit kilomètres à l'heure","Huit kilomètres à l'heure","Vingt kilomètres à l'heure"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 2","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",4,"Quel animal est blotti à une branche ? ","Un koala","Un ours","Un serpent"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 2","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",5,"Pourquoi les enfants sursautent-ils ? ","Ils entendent un long cri","Le tonnerre gronde","Le koala s'est réveillé brutalement"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 3","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",1,"D'où le cri provient-il ? ","D'un gros oiseau","D'un rongeur","D'un homme"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 3","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",2,"Quel est le surnom du kookaburra ? ","Jean-le-Rieur","Jean-le-Magicien","Paul-le-Borgne"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 3","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",3,"Qui est réveillé par la voix des enfants ? ","Une maman kangourou","Un scarabée","Un lapin"
1,"Médithèque du rize, Villeurbane",4,"Au secours des kangourous","chapitre 3","Mary Pope Osborne","Bayard","La cabane magique",,9782747018524,,"Fiction jeunesse - première lecture, premier roman","Aventure",4,"Pourquoi Teddy gronde-t-il ? ","Trois chiens sauvages surgissent","Il a peur de la maman kangourou","Un renard s'approche"
